Channel, Energy (keV), Counts
345, 149.037464261055, 139
346, 149.46945691108704, 155
347, 149.90144956111908, 148
348, 150.33344221115112, 134
349, 150.76543486118317, 145
350, 151.1974275112152, 109
351, 151.62942016124725, 132
352, 152.0614128112793, 118
353, 152.49340546131134, 137
354, 152.92539811134338, 135
355, 153.35739076137543, 125
356, 153.78938341140747, 125
357, 154.2213760614395, 127
358, 154.65336871147156, 138
359, 155.0853613615036, 127
360, 155.51735401153564, 131
361, 155.9493466615677, 135
362, 156.38133931159973, 130
363, 156.81333196163177, 120
364, 157.24532461166382, 128
365, 157.67731726169586, 125
366, 158.1093099117279, 137
367, 158.54130256175995, 125
368, 158.973295211792, 129
369, 159.40528786182404, 120
370, 159.83728051185608, 138
371, 160.26927316188812, 127
372, 160.70126581192017, 121
373, 161.1332584619522, 128
374, 161.56525111198425, 130
375, 161.9972437620163, 132
376, 162.42923641204834, 127
377, 162.86122906208038, 141
378, 163.29322171211243, 122
379, 163.72521436214447, 138
380, 164.1572070121765, 110
381, 164.58919966220856, 149
382, 165.0211923122406, 159
383, 165.45318496227264, 130
384, 165.8851776123047, 129
385, 166.31717026233673, 113
386, 166.74916291236877, 114
387, 167.18115556240082, 131
388, 167.61314821243286, 123
389, 168.0451408624649, 119
390, 168.47713351249695, 150
391, 168.909126162529, 143
392, 169.34111881256104, 147
393, 169.77311146259308, 148
394, 170.20510411262512, 132
395, 170.63709676265717, 114
396, 171.0690894126892, 141
397, 171.50108206272125, 122
398, 171.9330747127533, 126
399, 172.36506736278534, 138
400, 172.79706001281738, 146
401, 173.22905266284943, 115
402, 173.66104531288147, 132
403, 174.0930379629135, 137
404, 174.52503061294556, 127
405, 174.9570232629776, 121
406, 175.38901591300964, 125
407, 175.8210085630417, 123
408, 176.25300121307373, 136
409, 176.68499386310577, 117
410, 177.11698651313782, 124
411, 177.54897916316986, 119
412, 177.9809718132019, 128
413, 178.41296446323395, 117
414, 178.844957113266, 141
415, 179.27694976329803, 143
416, 179.70894241333008, 123
417, 180.14093506336212, 126
418, 180.57292771339417, 114
419, 181.0049203634262, 120
420, 181.43691301345825, 128
421, 181.8689056634903, 140
422, 182.30089831352234, 121
423, 182.73289096355438, 147
424, 183.16488361358643, 117
425, 183.59687626361847, 127
426, 184.0288689136505, 130
427, 184.46086156368256, 118
428, 184.8928542137146, 117
429, 185.32484686374664, 141
430, 185.7568395137787, 123
431, 186.18883216381073, 122
432, 186.62082481384277, 113
433, 187.05281746387482, 132
434, 187.48481011390686, 103
435, 187.9168027639389, 133
436, 188.34879541397095, 149
437, 188.780788064003, 126
438, 189.21278071403503, 138
439, 189.64477336406708, 133
440, 190.07676601409912, 104
441, 190.50875866413116, 133
442, 190.9407513141632, 125
443, 191.37274396419525, 129
444, 191.8047366142273, 119
445, 192.23672926425934, 109
446, 192.66872191429138, 110
447, 193.10071456432343, 122
448, 193.53270721435547, 131
449, 193.9646998643875, 92
450, 194.39669251441956, 126
451, 194.8286851644516, 123
452, 195.26067781448364, 132
453, 195.6926704645157, 131
454, 196.12466311454773, 120
455, 196.55665576457977, 133
456, 196.98864841461182, 151
457, 197.42064106464386, 102
458, 197.8526337146759, 111
459, 198.28462636470795, 109
460, 198.71661901474, 132
461, 199.14861166477203, 115
462, 199.58060431480408, 105
463, 200.01259696483612, 115
464, 200.44458961486816, 125
465, 200.8765822649002, 129
466, 201.30857491493225, 102
467, 201.7405675649643, 99
468, 202.17256021499634, 128
469, 202.60455286502838, 108
470, 203.03654551506042, 130
471, 203.46853816509247, 118
472, 203.9005308151245, 118
473, 204.33252346515656, 110
474, 204.7645161151886, 123
475, 205.19650876522064, 107
476, 205.62850141525269, 134
477, 206.06049406528473, 119
478, 206.49248671531677, 112
479, 206.92447936534882, 115
480, 207.35647201538086, 109
481, 207.7884646654129, 112
482, 208.22045731544495, 120
483, 208.652449965477, 116
484, 209.08444261550903, 120
485, 209.51643526554108, 110
486, 209.94842791557312, 118
487, 210.38042056560516, 129
488, 210.8124132156372, 125
489, 211.24440586566925, 110
490, 211.6763985157013, 117
491, 212.10839116573334, 110
492, 212.54038381576538, 123
493, 212.97237646579742, 112
494, 213.40436911582947, 106
495, 213.8363617658615, 108
496, 214.26835441589355, 120
497, 214.7003470659256, 104
498, 215.13233971595764, 117
499, 215.56433236598969, 127
500, 215.99632501602173, 121
501, 216.42831766605377, 111
502, 216.86031031608582, 121
503, 217.29230296611786, 110
504, 217.7242956161499, 111
505, 218.15628826618195, 110
506, 218.588280916214, 115
507, 219.02027356624603, 87
508, 219.45226621627808, 100
509, 219.88425886631012, 114
510, 220.31625151634216, 120
511, 220.7482441663742, 98
512, 221.18023681640625, 110
513, 221.6122294664383, 108
514, 222.04422211647034, 107
515, 222.47621476650238, 117
516, 222.90820741653442, 89
517, 223.34020006656647, 114
518, 223.7721927165985, 90
519, 224.20418536663055, 114
520, 224.6361780166626, 112
521, 225.06817066669464, 115
522, 225.50016331672668, 111
523, 225.93215596675873, 112
524, 226.36414861679077, 111
525, 226.79614126682281, 93
526, 227.22813391685486, 119
527, 227.6601265668869, 120
528, 228.09211921691895, 99
529, 228.524111866951, 110
530, 228.95610451698303, 115
531, 229.38809716701508, 87
532, 229.82008981704712, 112
533, 230.25208246707916, 106
534, 230.6840751171112, 113
535, 231.11606776714325, 91
536, 231.5480604171753, 104
537, 231.98005306720734, 96
538, 232.41204571723938, 102
539, 232.84403836727142, 106
540, 233.27603101730347, 99
541, 233.7080236673355, 111
542, 234.14001631736755, 113
543, 234.5720089673996, 111
544, 235.00400161743164, 108
545, 235.43599426746368, 114
546, 235.86798691749573, 106
547, 236.29997956752777, 101
548, 236.73197221755981, 114
549, 237.16396486759186, 109
550, 237.5959575176239, 104
551, 238.02795016765594, 113
552, 238.459942817688, 105
553, 238.89193546772003, 84
554, 239.32392811775208, 104
555, 239.75592076778412, 108
556, 240.18791341781616, 98
557, 240.6199060678482, 106
558, 241.05189871788025, 104
559, 241.4838913679123, 109
560, 241.91588401794434, 92
561, 242.34787666797638, 89
562, 242.77986931800842, 103
563, 243.21186196804047, 95
564, 243.6438546180725, 110
565, 244.07584726810455, 96
566, 244.5078399181366, 95
567, 244.93983256816864, 112
568, 245.37182521820068, 101
569, 245.80381786823273, 120
570, 246.23581051826477, 113
571, 246.6678031682968, 100
572, 247.09979581832886, 101
573, 247.5317884683609, 81
574, 247.96378111839294, 94
575, 248.395773768425, 101
576, 248.82776641845703, 123
577, 249.25975906848907, 121
578, 249.69175171852112, 100
579, 250.12374436855316, 106
580, 250.5557370185852, 107
581, 250.98772966861725, 110
582, 251.4197223186493, 93
583, 251.85171496868134, 100
584, 252.28370761871338, 95
585, 252.71570026874542, 97
586, 253.14769291877747, 106
587, 253.5796855688095, 96
588, 254.01167821884155, 107
589, 254.4436708688736, 104
590, 254.87566351890564, 97
591, 255.30765616893768, 94
592, 255.73964881896973, 102
593, 256.17164146900177, 101
594, 256.6036341190338, 88
595, 257.03562676906586, 92
596, 257.4676194190979, 107
597, 257.89961206912994, 106
598, 258.331604719162, 90
599, 258.76359736919403, 112
600, 259.1955900192261, 102
601, 259.6275826692581, 106
602, 260.05957531929016, 97
603, 260.4915679693222, 91
604, 260.92356061935425, 109
605, 261.3555532693863, 82
606, 261.78754591941833, 95
607, 262.2195385694504, 105
608, 262.6515312194824, 86
609, 263.08352386951447, 99
610, 263.5155165195465, 97
611, 263.94750916957855, 104
612, 264.3795018196106, 85
613, 264.81149446964264, 117
614, 265.2434871196747, 107
615, 265.6754797697067, 85
616, 266.10747241973877, 89
617, 266.5394650697708, 90
618, 266.97145771980286, 89
619, 267.4034503698349, 103
620, 267.83544301986694, 103
621, 268.267435669899, 90
622, 268.69942831993103, 98
623, 269.1314209699631, 107
624, 269.5634136199951, 92
625, 269.99540627002716, 91
626, 270.4273989200592, 93
627, 270.85939157009125, 79
628, 271.2913842201233, 91
629, 271.72337687015533, 106
630, 272.1553695201874, 101
631, 272.5873621702194, 86
632, 273.01935482025146, 89
633, 273.4513474702835, 89
634, 273.88334012031555, 85
635, 274.3153327703476, 105
636, 274.74732542037964, 96
637, 275.1793180704117, 84
638, 275.6113107204437, 99
639, 276.04330337047577, 104
640, 276.4752960205078, 94
641, 276.90728867053986, 98
642, 277.3392813205719, 94
643, 277.77127397060394, 92
644, 278.203266620636, 82
645, 278.63525927066803, 103
646, 279.0672519207001, 77
647, 279.4992445707321, 98
648, 279.93123722076416, 99
649, 280.3632298707962, 104
650, 280.79522252082825, 97
651, 281.2272151708603, 92
652, 281.65920782089233, 96
653, 282.0912004709244, 88
654, 282.5231931209564, 94
655, 282.95518577098846, 84
656, 283.3871784210205, 88
657, 283.81917107105255, 108
658, 284.2511637210846, 80
659, 284.68315637111664, 83
660, 285.1151490211487, 101
661, 285.5471416711807, 100
662, 285.97913432121277, 98
663, 286.4111269712448, 72
664, 286.84311962127686, 76
665, 287.2751122713089, 96
666, 287.70710492134094, 111
667, 288.139097571373, 112
668, 288.57109022140503, 102
669, 289.0030828714371, 91
670, 289.4350755214691, 87
671, 289.86706817150116, 86
672, 290.2990608215332, 80
673, 290.73105347156525, 101
674, 291.1630461215973, 84
675, 291.59503877162933, 104
676, 292.0270314216614, 93
677, 292.4590240716934, 91
678, 292.89101672172546, 86
679, 293.3230093717575, 101
680, 293.75500202178955, 93
681, 294.1869946718216, 86
682, 294.61898732185364, 96
683, 295.0509799718857, 101
684, 295.4829726219177, 97
685, 295.91496527194977, 90
686, 296.3469579219818, 98
687, 296.77895057201385, 80
688, 297.2109432220459, 93
689, 297.64293587207794, 99
690, 298.07492852211, 82
691, 298.50692117214203, 105
692, 298.9389138221741, 76
693, 299.3709064722061, 88
694, 299.80289912223816, 92
695, 300.2348917722702, 107
696, 300.66688442230225, 92
697, 301.0988770723343, 98
698, 301.53086972236633, 106
699, 301.9628623723984, 79
700, 302.3948550224304, 101
701, 302.82684767246246, 90
702, 303.2588403224945, 103
703, 303.69083297252655, 91
704, 304.1228256225586, 75
705, 304.55481827259064, 93
706, 304.9868109226227, 88
707, 305.4188035726547, 93
708, 305.85079622268677, 88
709, 306.2827888727188, 87
710, 306.71478152275085, 87
711, 307.1467741727829, 84
712, 307.57876682281494, 90
713, 308.010759472847, 103
714, 308.442752122879, 100
715, 308.8747447729111, 85
716, 309.3067374229431, 83
717, 309.73873007297516, 86
718, 310.1707227230072, 99
719, 310.60271537303925, 83
720, 311.0347080230713, 89
721, 311.46670067310333, 112
722, 311.8986933231354, 109
723, 312.3306859731674, 88
724, 312.76267862319946, 83
725, 313.1946712732315, 92
726, 313.62666392326355, 83
727, 314.0586565732956, 101
728, 314.49064922332764, 104
729, 314.9226418733597, 94
730, 315.3546345233917, 90
731, 315.78662717342377, 83
732, 316.2186198234558, 77
733, 316.65061247348785, 92
734, 317.0826051235199, 99
735, 317.51459777355194, 77
736, 317.946590423584, 79
737, 318.378583073616, 87
738, 318.81057572364807, 74
739, 319.2425683736801, 69
740, 319.67456102371216, 105
741, 320.1065536737442, 92
742, 320.53854632377625, 102
743, 320.9705389738083, 96
744, 321.40253162384033, 97
745, 321.8345242738724, 88
746, 322.2665169239044, 89
747, 322.69850957393646, 78
748, 323.1305022239685, 97
749, 323.56249487400055, 92
750, 323.9944875240326, 112
751, 324.42648017406464, 90
752, 324.8584728240967, 94
753, 325.2904654741287, 85
754, 325.72245812416077, 90
755, 326.1544507741928, 118
756, 326.58644342422485, 101
757, 327.0184360742569, 86
758, 327.45042872428894, 72
759, 327.882421374321, 107
760, 328.314414024353, 96
761, 328.74640667438507, 100
762, 329.1783993244171, 83
763, 329.61039197444916, 94
764, 330.0423846244812, 87
765, 330.47437727451324, 116
766, 330.9063699245453, 94
767, 331.33836257457733, 83
768, 331.7703552246094, 92
769, 332.2023478746414, 113
770, 332.63434052467346, 110
771, 333.0663331747055, 106
772, 333.49832582473755, 107
773, 333.9303184747696, 105
774, 334.36231112480164, 97
775, 334.7943037748337, 84
776, 335.2262964248657, 103
777, 335.65828907489777, 108
778, 336.0902817249298, 96
779, 336.52227437496185, 96
780, 336.9542670249939, 85
781, 337.38625967502594, 114
782, 337.818252325058, 79
783, 338.25024497509, 90
784, 338.68223762512207, 120
785, 339.1142302751541, 98
786, 339.54622292518616, 87
787, 339.9782155752182, 112
788, 340.41020822525024, 96
789, 340.8422008752823, 109
790, 341.27419352531433, 115
791, 341.7061861753464, 97
792, 342.1381788253784, 104
793, 342.57017147541046, 101
794, 343.0021641254425, 125
795, 343.43415677547455, 102
796, 343.8661494255066, 106
797, 344.29814207553864, 88
798, 344.7301347255707, 110
799, 345.1621273756027, 115
800, 345.59412002563477, 111
801, 346.0261126756668, 117
802, 346.45810532569885, 133
803, 346.8900979757309, 123
804, 347.32209062576294, 129
805, 347.754083275795, 120
806, 348.186075925827, 93
807, 348.61806857585907, 126
808, 349.0500612258911, 106
809, 349.48205387592316, 113
810, 349.9140465259552, 100
811, 350.34603917598724, 116
812, 350.7780318260193, 119
813, 351.21002447605133, 120
814, 351.6420171260834, 136
815, 352.0740097761154, 153
816, 352.50600242614746, 116
817, 352.9379950761795, 130
818, 353.36998772621155, 125
819, 353.8019803762436, 119
820, 354.23397302627563, 117
821, 354.6659656763077, 125
822, 355.0979583263397, 120
823, 355.52995097637177, 145
824, 355.9619436264038, 110
825, 356.39393627643585, 126
826, 356.8259289264679, 126
827, 357.25792157649994, 129
828, 357.689914226532, 117
829, 358.121906876564, 137
830, 358.55389952659607, 117
831, 358.9858921766281, 124
832, 359.41788482666016, 172
833, 359.8498774766922, 117
834, 360.28187012672424, 119
835, 360.7138627767563, 140
836, 361.14585542678833, 151
837, 361.5778480768204, 137
838, 362.0098407268524, 145
839, 362.44183337688446, 158
840, 362.8738260269165, 156
841, 363.30581867694855, 146
842, 363.7378113269806, 130
843, 364.16980397701263, 128
844, 364.6017966270447, 159
845, 365.0337892770767, 134
846, 365.46578192710876, 151
847, 365.8977745771408, 150
848, 366.32976722717285, 140
849, 366.7617598772049, 151
850, 367.19375252723694, 143
851, 367.625745177269, 156
852, 368.057737827301, 153
853, 368.48973047733307, 145
854, 368.9217231273651, 178
855, 369.35371577739716, 127
856, 369.7857084274292, 124
857, 370.21770107746124, 140
858, 370.6496937274933, 168
859, 371.08168637752533, 178
860, 371.5136790275574, 173
861, 371.9456716775894, 147
862, 372.37766432762146, 165
863, 372.8096569776535, 158
864, 373.24164962768555, 159
865, 373.6736422777176, 174
866, 374.10563492774963, 171
867, 374.5376275777817, 176
868, 374.9696202278137, 181
869, 375.40161287784576, 161
870, 375.8336055278778, 180
871, 376.26559817790985, 143
872, 376.6975908279419, 192
873, 377.12958347797394, 170
874, 377.561576128006, 156
875, 377.993568778038, 197
876, 378.42556142807007, 162
877, 378.8575540781021, 156
878, 379.28954672813416, 160
879, 379.7215393781662, 154
880, 380.15353202819824, 160
881, 380.5855246782303, 188
882, 381.01751732826233, 176
883, 381.4495099782944, 185
884, 381.8815026283264, 198
885, 382.31349527835846, 183
886, 382.7454879283905, 179
887, 383.17748057842255, 194
888, 383.6094732284546, 205
889, 384.04146587848663, 180
890, 384.4734585285187, 204
891, 384.9054511785507, 182
892, 385.33744382858276, 187
893, 385.7694364786148, 165
894, 386.20142912864685, 164
895, 386.6334217786789, 170
896, 387.06541442871094, 166
897, 387.497407078743, 208
898, 387.929399728775, 194
899, 388.36139237880707, 199
900, 388.7933850288391, 205
901, 389.22537767887115, 194
902, 389.6573703289032, 229
903, 390.08936297893524, 166
904, 390.5213556289673, 191
905, 390.95334827899933, 186
906, 391.3853409290314, 198
907, 391.8173335790634, 207
908, 392.24932622909546, 177
909, 392.6813188791275, 210
910, 393.11331152915955, 218
911, 393.5453041791916, 202
912, 393.97729682922363, 196
913, 394.4092894792557, 204
914, 394.8412821292877, 201
915, 395.27327477931976, 191
916, 395.7052674293518, 217
917, 396.13726007938385, 192
918, 396.5692527294159, 193
919, 397.00124537944794, 184
920, 397.43323802948, 211
921, 397.865230679512, 237
922, 398.29722332954407, 190
923, 398.7292159795761, 189
924, 399.16120862960815, 202
925, 399.5932012796402, 213
926, 400.02519392967224, 205
927, 400.4571865797043, 199
928, 400.8891792297363, 194
929, 401.3211718797684, 181
930, 401.7531645298004, 197
931, 402.18515717983246, 192
932, 402.6171498298645, 202
933, 403.04914247989655, 199
934, 403.4811351299286, 196
935, 403.91312777996063, 213
936, 404.3451204299927, 207
937, 404.7771130800247, 194
938, 405.20910573005676, 195
939, 405.6410983800888, 199
940, 406.07309103012085, 216
941, 406.5050836801529, 215
942, 406.93707633018494, 209
943, 407.369068980217, 216
944, 407.801061630249, 195
945, 408.23305428028107, 201
946, 408.6650469303131, 200
947, 409.09703958034515, 211
948, 409.5290322303772, 210
949, 409.96102488040924, 195
950, 410.3930175304413, 186
951, 410.8250101804733, 205
952, 411.25700283050537, 204
953, 411.6889954805374, 203
954, 412.12098813056946, 194
955, 412.5529807806015, 192
956, 412.98497343063354, 209
957, 413.4169660806656, 168
958, 413.84895873069763, 203
959, 414.2809513807297, 200
960, 414.7129440307617, 199
961, 415.14493668079376, 181
962, 415.5769293308258, 209
963, 416.00892198085785, 216
964, 416.4409146308899, 199
965, 416.87290728092194, 207
966, 417.304899930954, 191
967, 417.736892580986, 213
968, 418.16888523101807, 189
969, 418.6008778810501, 210
970, 419.03287053108215, 174
971, 419.4648631811142, 176
972, 419.89685583114624, 183
973, 420.3288484811783, 204
974, 420.7608411312103, 176
975, 421.19283378124237, 194
976, 421.6248264312744, 185
977, 422.05681908130646, 174
978, 422.4888117313385, 206
979, 422.92080438137054, 191
980, 423.3527970314026, 179
981, 423.78478968143463, 158
982, 424.2167823314667, 187
983, 424.6487749814987, 171
984, 425.08076763153076, 205
985, 425.5127602815628, 158
986, 425.94475293159485, 195
987, 426.3767455816269, 191
988, 426.80873823165894, 159
989, 427.240730881691, 160
990, 427.672723531723, 192
991, 428.10471618175507, 175
992, 428.5367088317871, 173
993, 428.96870148181915, 179
994, 429.4006941318512, 164
995, 429.83268678188324, 184
996, 430.2646794319153, 173
997, 430.6966720819473, 188
998, 431.12866473197937, 174
